EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,Education,EducationField,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TotalWorkingYears,NumCompaniesWorked,JobLevel,MonthlyIncome,HourlyRate,DailyRate,MonthlyRate,PercentSalaryHike,DistanceFromHome,WorkLifeBalance,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,JobInvolvement,PerformanceRating,TrainingTimesLastYear,OverTime,BusinessTravel,StockOptionLevel,AttritionRisk,Attrition
EMP0146,44,Male,Divorced,Sales,Sales Representative,5,Doctorate,0,0,0,0,5,1,1,60765,417,3478,61063,17,5,4,2,1,3,3,3,2,Yes,Travel_Frequently,1,145,Yes
EMP0147,24,Male,Married,Finance,Accountant,4,Master,1,0,0,0,9,4,1,67303,356,3059,65811,12,18,3,4,3,4,3,3,3,No,Travel_Rarely,0,95,No
EMP0148,23,Female,Divorced,Sales,Sales Executive,1,Below College,0,0,0,0,9,1,2,85495,478,3581,83545,11,1,4,2,2,3,4,3,6,No,Travel_Rarely,0,110,No
EMP0149,42,Male,Married,Sales,Sales Executive,4,Master,5,3,1,1,19,3,2,100469,551,4572,100857,11,8,3,4,3,1,3,3,2,No,Non-Travel,2,0,No
EMP0150,39,Male,Married,Research & Development,Research Director,3,Bachelor,5,3,1,1,13,0,2,82042,523,4060,79203,11,8,3,4,3,2,3,3,4,No,Travel_Rarely,0,50,No
EMP0151,39,Male,Married,IT,IT Support,3,Bachelor,15,5,6,2,21,4,1,62512,449,3937,64454,12,4,3,1,3,4,3,3,2,Yes,Travel_Frequently,1,125,No
EMP0152,40,Female,Married,Sales,Sales Representative,1,Below College,6,3,1,2,19,2,2,77726,487,3739,74376,11,5,3,3,4,1,4,3,1,No,Non-Travel,3,40,No
EMP0153,30,Female,Single,Human Resources,Recruiter,2,College,0,0,0,0,10,2,3,117832,606,4370,113054,14,16,1,2,1,2,3,3,2,No,Travel_Rarely,0,155,Yes
EMP0154,39,Male,Single,Sales,Sales Executive,4,Master,10,6,3,4,16,2,2,96119,615,4935,94602,13,3,2,2,2,4,4,3,0,Yes,Travel_Rarely,0,120,Yes
EMP0155,39,Female,Divorced,Sales,Sales Representative,3,Bachelor,9,4,4,3,23,4,5,208924,1461,10871,200945,17,20,4,3,3,4,4,3,1,No,Travel_Rarely,3,25,No
EMP0156,29,Female,Single,Sales,Sales Manager,3,Bachelor,2,0,0,0,9,5,3,90952,484,3519,90730,16,22,3,3,3,3,3,3,2,Yes,Travel_Rarely,0,145,Yes
EMP0157,55,Male,Married,Finance,Financial Analyst,3,Bachelor,4,2,0,1,13,1,1,58836,304,2528,58245,13,10,4,2,3,2,3,4,2,No,Travel_Frequently,0,95,No
EMP0158,41,Male,Married,Sales,Sales Executive,5,Doctorate,18,8,4,5,31,2,1,84385,461,3859,86256,21,14,2,3,1,3,3,3,3,Yes,Non-Travel,1,80,No
EMP0159,25,Male,Married,Sales,Sales Executive,4,Master,3,1,0,0,4,0,1,56548,388,3079,59109,11,9,4,2,4,2,2,3,2,No,Travel_Rarely,0,105,Yes
EMP0160,43,Female,Married,Research & Development,Research Director,2,College,11,5,2,2,24,3,3,104894,679,5624,107553,20,7,3,1,3,2,1,3,2,Yes,Travel_Frequently,3,100,No
EMP0161,27,Male,Single,Finance,Financial Analyst,2,College,0,0,0,0,5,3,1,44523,282,2273,43095,15,29,3,3,2,4,4,3,1,No,Non-Travel,0,160,No
EMP0162,44,Female,Married,Research & Development,Laboratory Technician,2,College,1,0,0,0,5,8,1,49709,279,2289,51873,13,3,3,3,3,2,3,3,3,No,Travel_Rarely,1,75,No
EMP0163,48,Female,Married,Research & Development,Research Scientist,5,Doctorate,2,0,0,0,6,6,4,164037,956,7795,162267,20,1,4,3,2,1,3,3,3,No,Travel_Rarely,1,55,No
EMP0164,28,Male,Married,Sales,Sales Executive,3,Bachelor,4,1,1,0,16,4,2,99626,738,6099,99368,17,3,3,3,1,2,3,3,1,No,Non-Travel,1,55,No
EMP0165,46,Female,Single,Research & Development,Research Scientist,3,Bachelor,8,2,1,1,10,3,1,64530,361,2714,64023,11,9,3,4,1,3,3,3,2,Yes,Travel_Rarely,1,75,No
EMP0166,41,Male,Married,Human Resources,HR Manager,3,Bachelor,22,15,9,10,24,1,1,68586,497,3792,67080,16,2,2,3,2,3,2,3,1,Yes,Travel_Rarely,3,115,No
EMP0167,45,Male,Single,Human Resources,Recruiter,3,Bachelor,2,0,0,0,7,3,4,137715,888,7018,143155,16,23,3,1,2,4,3,3,2,No,Travel_Frequently,2,125,Yes
EMP0168,55,Female,Single,Research & Development,Software Engineer,4,Master,0,0,0,0,11,3,4,150506,798,6315,147981,20,5,4,3,3,3,3,3,3,No,Travel_Rarely,0,90,No
EMP0169,34,Female,Single,Research & Development,Research Scientist,3,Bachelor,8,5,3,4,17,2,1,61255,377,3181,61736,17,18,2,3,3,3,4,3,3,No,Travel_Frequently,1,100,No
EMP0170,29,Male,Single,Sales,Sales Representative,2,College,4,2,0,1,16,3,2,88091,649,5054,85800,18,2,3,3,3,3,3,3,1,No,Non-Travel,0,70,No
EMP0171,28,Female,Divorced,Research & Development,Laboratory Technician,2,College,1,0,0,0,10,1,3,100346,606,4520,103330,12,3,1,3,1,2,4,3,4,Yes,Travel_Rarely,1,145,No
EMP0172,28,Female,Single,Sales,Sales Executive,3,Bachelor,3,1,0,0,9,3,3,111955,801,6089,115024,13,1,4,2,4,2,3,3,1,No,Travel_Frequently,0,95,No
EMP0173,36,Male,Divorced,IT,Developer,5,Doctorate,6,2,1,1,19,2,3,112084,632,4767,109800,13,2,4,2,4,3,4,3,2,Yes,Travel_Frequently,1,75,No
EMP0174,40,Female,Divorced,Operations,Logistics Coordinator,3,Bachelor,7,4,2,3,7,0,2,74360,477,3992,75710,11,6,3,3,4,1,4,3,2,Yes,Travel_Rarely,0,85,No
EMP0175,39,Male,Married,Operations,Operations Manager,5,Doctorate,3,1,1,0,16,5,4,175577,1248,9924,179156,21,29,2,2,2,2,3,3,3,Yes,Travel_Rarely,1,100,Yes
EMP0176,45,Male,Single,Finance,Financial Analyst,4,Master,1,0,0,0,3,2,1,62356,455,3791,62745,11,4,3,3,3,3,3,3,2,No,Travel_Rarely,0,110,No
EMP0177,37,Male,Married,Human Resources,Recruiter,2,College,18,13,2,7,29,2,1,64602,401,3154,65251,16,10,1,3,2,3,3,4,2,No,Travel_Rarely,3,90,No
EMP0178,51,Female,Divorced,IT,Developer,1,Below College,5,1,1,0,5,0,3,80545,531,4579,81144,13,5,3,3,4,3,3,3,0,Yes,Travel_Frequently,1,75,No
EMP0179,34,Female,Married,Research & Development,Laboratory Technician,2,College,2,1,0,0,11,4,2,89531,448,3930,85787,13,1,2,3,2,3,3,4,1,Yes,Travel_Rarely,2,110,Yes
EMP0180,60,Male,Single,IT,IT Support,4,Master,1,0,0,0,3,1,4,144201,812,6716,146656,18,7,3,1,2,3,3,3,2,Yes,Travel_Rarely,1,130,No
EMP0181,43,Male,Married,Research & Development,Research Director,2,College,6,3,2,1,10,5,1,53045,302,2591,52884,11,1,1,4,3,4,3,3,3,No,Travel_Rarely,3,60,No
EMP0182,28,Female,Divorced,Research & Development,Software Engineer,3,Bachelor,1,0,0,0,9,4,3,109692,574,4599,109016,17,21,1,3,3,2,3,3,0,No,Travel_Rarely,1,115,No
EMP0183,26,Male,Divorced,IT,Systems Administrator,3,Bachelor,0,0,0,0,2,1,1,51672,294,2556,53532,17,13,1,3,3,3,1,3,0,No,Travel_Rarely,1,155,No
EMP0184,41,Female,Single,Research & Development,Software Engineer,4,Master,3,1,0,0,12,1,3,113052,656,5596,107661,11,4,3,2,1,1,2,3,2,No,Travel_Rarely,0,85,No
EMP0185,34,Female,Married,Research & Development,Software Engineer,2,College,1,0,0,0,14,2,1,62978,467,4103,61411,19,10,3,1,3,2,2,3,2,No,Travel_Frequently,1,125,No
EMP0186,44,Male,Single,Operations,Operations Manager,3,Bachelor,4,1,0,0,13,1,2,75879,506,4147,73006,21,1,2,3,4,4,2,4,4,Yes,Travel_Frequently,0,125,No
EMP0187,41,Female,Single,Sales,Sales Executive,3,Bachelor,0,0,0,0,8,3,3,93017,564,4763,88694,25,12,3,2,4,2,3,3,1,Yes,Travel_Rarely,0,115,No
EMP0188,36,Male,Divorced,Research & Development,Laboratory Technician,3,Bachelor,5,3,1,1,5,4,2,66778,498,4018,65280,13,17,4,2,3,2,4,3,1,No,Travel_Rarely,1,50,No
EMP0189,28,Female,Single,Operations,Operations Manager,4,Master,1,0,0,0,6,2,1,54046,290,2208,56686,15,17,2,2,3,3,3,3,2,No,Travel_Rarely,0,160,No
EMP0190,21,Female,Single,Human Resources,HR Specialist,2,College,0,0,0,0,8,4,2,69051,427,3316,67464,16,3,4,3,1,1,1,3,1,No,Travel_Rarely,0,165,No
EMP0191,32,Female,Single,Research & Development,Research Scientist,4,Master,0,0,0,0,11,2,3,103709,686,5920,105406,18,3,3,3,2,3,3,3,3,Yes,Travel_Rarely,0,130,No
EMP0192,45,Male,Divorced,Sales,Sales Representative,4,Master,13,9,3,8,17,4,1,53916,277,2019,51858,23,7,1,3,2,2,4,3,2,No,Travel_Frequently,0,115,Yes
EMP0193,39,Female,Divorced,Research & Development,Laboratory Technician,3,Bachelor,10,3,2,2,20,4,1,57017,387,3152,57597,17,29,3,4,3,2,3,4,4,Yes,Travel_Rarely,0,105,Yes
EMP0194,24,Male,Married,Finance,Accountant,4,Master,1,0,0,0,14,2,1,58470,306,2385,61302,17,25,3,2,3,4,4,3,1,Yes,Travel_Rarely,0,170,No
EMP0195,38,Male,Married,Human Resources,HR Manager,3,Bachelor,7,2,2,1,16,3,4,126118,674,5269,123492,11,4,3,3,3,3,2,3,3,No,Travel_Rarely,0,55,No
EMP0196,40,Male,Single,Research & Development,Research Scientist,2,College,4,2,0,0,5,2,2,77505,418,3601,80202,25,15,2,1,1,3,2,3,2,Yes,Travel_Rarely,1,150,Yes
EMP0197,28,Male,Married,Sales,Sales Executive,4,Master,17,5,3,2,21,4,1,66688,488,4180,70006,12,25,4,3,3,3,3,3,1,Yes,Travel_Rarely,0,120,No
EMP0198,38,Male,Married,Sales,Sales Representative,3,Bachelor,2,1,0,0,2,1,3,87651,587,4788,88427,11,3,3,3,2,4,3,3,3,Yes,Travel_Frequently,3,110,No
EMP0199,37,Female,Single,Operations,Logistics Coordinator,4,Master,5,2,1,1,13,2,3,118545,786,6002,116285,11,17,3,2,4,3,3,3,2,Yes,Non-Travel,3,75,No
EMP0200,25,Female,Married,Research & Development,Research Scientist,3,Bachelor,0,0,0,0,9,4,1,64845,414,3295,65970,16,3,2,2,2,2,4,3,6,Yes,Travel_Rarely,0,165,Yes
EMP0201,40,Male,Divorced,Human Resources,HR Manager,5,Doctorate,2,1,0,0,14,1,5,242251,1388,10900,250604,11,4,2,4,3,2,2,3,2,Yes,Travel_Rarely,0,120,Yes
EMP0202,42,Female,Single,Sales,Sales Executive,3,Bachelor,16,4,7,3,25,5,2,79496,520,4038,76883,15,2,3,2,3,2,3,3,1,No,Travel_Rarely,0,100,No
EMP0203,47,Male,Single,IT,IT Manager,1,Below College,3,1,1,0,11,1,2,82470,496,3652,82078,11,7,3,3,2,2,3,3,2,No,Travel_Rarely,3,50,No
EMP0204,47,Female,Single,Operations,Operations Analyst,3,Bachelor,1,0,0,0,6,1,2,75755,406,3276,74385,16,18,3,4,1,1,4,3,1,No,Non-Travel,1,85,No
EMP0205,23,Female,Single,Human Resources,HR Manager,4,Master,0,0,0,0,10,1,4,126192,848,6515,123458,17,7,3,3,3,2,3,3,2,No,Travel_Rarely,1,85,No
EMP0206,27,Male,Divorced,Sales,Sales Representative,4,Master,6,3,2,2,14,2,1,57792,307,2534,59877,15,1,2,3,1,4,1,4,3,Yes,Travel_Rarely,2,150,No
EMP0207,42,Female,Married,Human Resources,HR Manager,3,Bachelor,5,2,0,1,18,3,1,57799,316,2436,57346,11,2,3,4,3,3,3,4,2,Yes,Travel_Rarely,3,55,No
EMP0208,42,Male,Married,IT,Systems Administrator,5,Doctorate,2,0,0,0,4,2,1,58907,414,3266,57959,19,8,1,2,4,2,4,3,6,No,Travel_Rarely,2,115,No
EMP0209,42,Male,Married,Research & Development,Software Engineer,2,College,15,7,1,4,29,3,3,126443,840,6118,127751,13,8,3,2,2,3,1,3,2,No,Non-Travel,2,55,No
EMP0210,60,Female,Single,Finance,Finance Manager,3,Bachelor,0,0,0,0,3,2,2,82745,544,4780,80423,14,8,3,3,3,3,2,3,2,Yes,Travel_Rarely,2,120,No
EMP0211,42,Male,Married,IT,IT Support,5,Doctorate,1,0,0,0,13,0,2,84813,512,4102,82522,12,1,3,3,4,2,3,3,1,No,Travel_Rarely,2,45,No
EMP0212,48,Male,Married,Finance,Accountant,5,Doctorate,12,6,2,3,17,2,1,62293,373,2700,62419,13,14,4,1,3,3,3,3,1,No,Travel_Rarely,0,85,No
EMP0213,46,Male,Married,Human Resources,Recruiter,4,Master,1,0,0,0,4,3,3,99981,672,5420,99073,24,24,4,2,4,1,3,3,1,Yes,Travel_Rarely,3,95,No
EMP0214,43,Female,Divorced,Sales,Sales Representative,5,Doctorate,1,0,0,0,1,5,3,102893,704,6049,100783,14,7,3,2,2,3,2,3,2,No,Travel_Rarely,1,75,No
EMP0215,33,Male,Married,Research & Development,Software Engineer,1,Below College,3,1,0,0,9,2,2,85543,536,4521,81727,11,12,2,4,3,2,3,3,4,No,Non-Travel,0,50,No
EMP0216,44,Male,Married,Sales,Sales Executive,5,Doctorate,8,3,2,1,12,1,3,128922,957,7963,129189,11,24,3,3,3,3,1,3,4,No,Travel_Rarely,1,50,Yes
EMP0217,29,Female,Divorced,Operations,Operations Analyst,3,Bachelor,0,0,0,0,13,3,1,66810,493,3659,68925,13,10,1,4,4,3,2,3,2,Yes,Travel_Rarely,1,140,No
EMP0218,34,Female,Single,IT,Developer,2,College,14,5,3,3,28,2,3,126613,763,6296,131061,11,11,3,4,1,3,3,4,3,Yes,Travel_Rarely,0,95,No
EMP0219,32,Male,Single,IT,IT Support,2,College,7,3,3,1,14,4,1,54843,386,3252,53392,19,12,4,4,2,3,3,3,1,No,Travel_Rarely,2,70,No
EMP0220,37,Male,Single,Research & Development,Research Scientist,3,Bachelor,0,0,0,0,8,3,2,78059,496,4025,78836,11,3,3,3,1,3,3,3,1,Yes,Non-Travel,0,155,No
EMP0221,60,Male,Married,Sales,Sales Executive,2,College,6,4,2,3,10,3,5,180878,1135,9793,187315,14,8,3,2,4,1,2,4,0,Yes,Non-Travel,3,65,No
EMP0222,18,Male,Married,IT,Developer,3,Bachelor,2,0,0,0,9,1,5,183335,941,7192,181661,20,18,3,1,3,3,3,3,1,No,Travel_Rarely,0,115,No
EMP0223,43,Male,Married,Research & Development,Research Director,2,College,2,1,0,0,14,0,1,61988,398,3019,64666,11,3,4,3,4,4,3,3,3,Yes,Travel_Rarely,0,120,No
EMP0224,20,Female,Divorced,Sales,Sales Manager,2,College,7,4,2,3,7,8,2,75701,548,4708,78751,17,22,2,2,2,4,3,3,1,No,Travel_Rarely,2,100,No
EMP0225,32,Female,Married,Human Resources,HR Specialist,3,Bachelor,16,9,3,5,16,2,1,56349,391,3206,54704,14,9,4,2,1,4,3,3,2,No,Travel_Rarely,0,115,No
EMP0226,47,Female,Married,Sales,Sales Manager,3,Bachelor,0,0,0,0,6,4,4,145146,1011,7281,141647,14,5,3,3,2,2,2,3,5,No,Non-Travel,2,65,No
EMP0227,37,Male,Single,Research & Development,Research Scientist,3,Bachelor,2,0,0,0,16,0,2,95929,517,4014,92863,17,9,2,3,3,2,1,4,5,No,Travel_Rarely,0,135,No
EMP0228,26,Female,Single,Research & Development,Research Scientist,4,Master,3,0,1,0,8,3,2,82229,484,4149,79729,11,5,4,3,4,3,4,3,4,No,Travel_Rarely,3,65,No
EMP0229,29,Male,Married,Sales,Sales Executive,5,Doctorate,2,0,0,0,6,4,1,62626,349,2528,65180,21,18,4,2,2,2,3,3,0,No,Travel_Rarely,0,125,No
EMP0230,43,Female,Married,Operations,Operations Analyst,4,Master,2,1,0,0,15,4,4,131707,762,5490,137385,11,6,3,2,4,1,3,3,1,No,Travel_Frequently,0,90,No
EMP0231,29,Female,Divorced,Sales,Sales Representative,3,Bachelor,0,0,0,0,14,2,2,85968,554,4238,82115,20,23,4,3,2,3,4,3,5,No,Non-Travel,3,95,Yes
EMP0232,39,Male,Single,Sales,Sales Manager,4,Master,5,2,0,1,9,2,1,50825,300,2598,51300,17,7,2,4,3,2,3,3,3,Yes,Travel_Frequently,0,135,Yes
EMP0233,37,Female,Single,Sales,Sales Executive,2,College,2,1,0,0,15,4,2,70611,452,3906,71064,17,10,3,4,3,2,3,4,2,Yes,Travel_Rarely,3,105,No
EMP0234,30,Male,Married,IT,IT Support,2,College,1,0,0,0,9,0,1,55782,340,2730,55171,23,29,2,2,2,4,3,4,0,Yes,Travel_Rarely,2,165,No
EMP0235,58,Female,Single,Research & Development,Laboratory Technician,3,Bachelor,8,4,3,1,8,4,2,75966,434,3508,76966,20,1,3,2,1,2,2,3,1,No,Travel_Frequently,0,125,No
EMP0236,43,Male,Single,Human Resources,HR Manager,4,Master,8,5,3,2,15,0,4,162845,853,6594,170130,19,13,3,4,2,2,4,3,2,No,Travel_Rarely,1,25,No
EMP0237,18,Male,Married,Sales,Sales Representative,2,College,3,1,1,0,4,3,4,140792,1017,7719,136149,13,1,2,2,1,2,4,3,3,Yes,Non-Travel,0,125,No
EMP0238,38,Female,Single,Sales,Sales Manager,1,Below College,1,0,0,0,7,0,2,65127,327,2780,62654,13,18,3,2,4,4,2,4,3,Yes,Travel_Rarely,0,155,No
EMP0239,30,Male,Married,Research & Development,Laboratory Technician,2,College,5,2,2,1,10,7,3,109777,549,4046,104654,19,9,2,2,4,3,4,3,1,No,Travel_Rarely,0,70,No
EMP0240,45,Female,Single,Finance,Financial Analyst,5,Doctorate,1,0,0,0,10,2,2,89764,634,5059,88541,17,27,1,3,3,2,3,3,0,No,Travel_Rarely,1,105,No
EMP0241,29,Male,Single,Finance,Finance Manager,4,Master,1,0,0,0,2,2,1,48670,364,2990,47879,16,20,3,3,3,2,3,3,3,No,Travel_Rarely,3,115,No
EMP0242,35,Female,Married,Sales,Sales Manager,2,College,6,2,2,1,17,1,5,201829,1376,10135,200432,14,1,3,1,2,3,2,3,2,No,Travel_Rarely,0,90,No
EMP0243,42,Female,Divorced,Research & Development,Software Engineer,3,Bachelor,0,0,0,0,12,4,1,59863,301,2417,59882,12,1,2,3,1,2,3,3,2,Yes,Non-Travel,0,155,No
EMP0244,45,Male,Married,Operations,Operations Manager,3,Bachelor,0,0,0,0,2,6,1,53032,295,2396,54399,11,9,2,1,4,4,2,3,1,No,Travel_Rarely,1,125,Yes
EMP0245,24,Male,Married,Research & Development,Research Scientist,4,Master,0,0,0,0,3,2,5,209120,1553,13026,206863,18,7,2,3,3,3,3,3,1,Yes,Non-Travel,0,130,No
EMP0246,33,Male,Single,Finance,Financial Analyst,2,College,0,0,0,0,6,1,1,52801,370,2803,51906,14,1,2,3,3,2,2,3,2,No,Travel_Rarely,1,130,No
EMP0247,32,Male,Married,Sales,Sales Representative,5,Doctorate,0,0,0,0,7,1,3,130417,836,6411,134680,13,1,3,3,4,4,3,3,4,No,Travel_Rarely,1,60,No
EMP0248,30,Male,Single,Operations,Operations Manager,3,Bachelor,27,19,9,9,39,0,4,176321,986,7997,182488,11,8,4,1,3,2,3,3,3,No,Travel_Rarely,3,95,No
EMP0249,54,Female,Married,IT,IT Manager,4,Master,1,0,0,0,11,4,2,76602,385,3377,74554,15,1,2,3,1,2,4,3,3,No,Travel_Rarely,1,105,No
EMP0250,41,Female,Married,Operations,Logistics Coordinator,1,Below College,0,0,0,0,1,1,1,47299,238,1796,46422,11,20,3,3,4,2,2,3,2,No,Non-Travel,0,105,No
EMP0251,24,Female,Divorced,IT,IT Manager,3,Bachelor,1,0,0,0,8,3,2,73036,476,4178,75410,12,16,2,3,3,4,4,4,4,No,Travel_Frequently,1,115,No
EMP0252,46,Female,Married,Research & Development,Research Scientist,3,Bachelor,13,5,4,2,23,4,1,65507,331,2761,62751,18,15,3,3,4,2,3,3,2,No,Travel_Rarely,2,25,No
EMP0253,58,Female,Single,Operations,Operations Manager,3,Bachelor,3,1,0,0,11,6,2,87779,656,5590,86250,15,1,2,3,3,2,4,3,2,Yes,Travel_Rarely,2,75,No
EMP0254,47,Female,Single,Research & Development,Laboratory Technician,1,Below College,2,1,0,0,8,3,3,95477,521,3825,94983,14,1,4,1,2,1,3,3,2,No,Travel_Frequently,0,130,No
EMP0255,21,Male,Divorced,Research & Development,Software Engineer,4,Master,10,7,3,5,10,6,2,75444,511,3924,73083,11,7,3,2,2,4,4,3,2,Yes,Travel_Frequently,1,110,No
EMP0256,32,Female,Married,IT,Developer,2,College,2,1,0,0,7,3,2,75785,408,2975,73359,12,29,3,2,3,2,3,3,3,No,Non-Travel,1,100,No
EMP0257,49,Female,Married,IT,Developer,4,Master,2,0,0,0,9,2,2,74344,472,3678,73785,22,4,3,3,3,2,3,3,2,No,Travel_Rarely,0,80,Yes
EMP0258,29,Male,Single,Operations,Operations Manager,4,Master,1,0,0,0,5,4,2,86374,449,3937,88572,18,4,2,3,3,3,3,4,2,No,Travel_Rarely,0,120,No
EMP0259,41,Male,Married,Sales,Sales Manager,3,Bachelor,2,1,0,0,13,1,4,155397,1074,7913,160684,12,1,4,3,3,3,4,3,4,No,Non-Travel,2,45,No
EMP0260,44,Male,Single,Finance,Finance Manager,4,Master,1,0,0,0,15,5,1,70714,456,3693,74102,14,11,2,3,3,4,4,3,2,No,Travel_Rarely,0,110,No
EMP0261,27,Male,Divorced,IT,IT Support,4,Master,5,2,2,0,6,4,3,96728,504,3633,92607,16,10,1,4,2,2,3,3,1,No,Travel_Rarely,0,85,No
EMP0262,36,Female,Married,Sales,Sales Manager,3,Bachelor,1,0,0,0,15,1,2,86798,618,5154,84338,17,1,2,2,2,4,2,3,2,Yes,Travel_Rarely,0,150,No
EMP0263,18,Male,Divorced,Research & Development,Research Scientist,4,Master,4,2,1,1,8,2,1,59501,378,2840,61027,14,6,2,2,2,3,3,3,2,No,Travel_Frequently,0,135,No
EMP0264,26,Male,Single,Research & Development,Software Engineer,2,College,0,0,0,0,7,2,1,59677,435,3222,59919,11,10,2,4,2,2,4,3,3,No,Non-Travel,0,150,No
EMP0265,34,Female,Married,Research & Development,Research Director,3,Bachelor,1,0,0,0,2,3,2,79156,577,4465,77791,14,6,3,2,3,4,2,3,2,No,Travel_Frequently,2,110,No
EMP0266,24,Male,Married,Operations,Operations Analyst,4,Master,2,0,0,0,2,1,2,71099,519,4377,69005,14,11,2,3,2,3,4,4,3,No,Travel_Frequently,3,125,No
EMP0267,53,Male,Single,IT,Systems Administrator,3,Bachelor,13,8,4,6,27,4,1,64467,334,2461,63051,25,16,3,2,2,3,2,3,2,No,Travel_Rarely,1,80,No
EMP0268,22,Male,Divorced,IT,Developer,3,Bachelor,2,1,0,0,5,1,4,138991,736,5569,138008,25,11,1,4,2,4,4,3,6,Yes,Travel_Rarely,0,145,No
EMP0269,32,Female,Divorced,Operations,Logistics Coordinator,3,Bachelor,5,2,2,0,8,3,2,85580,639,4609,82817,18,9,4,3,2,3,3,4,1,No,Travel_Rarely,2,35,No
EMP0270,38,Female,Divorced,Research & Development,Software Engineer,4,Master,1,0,0,0,9,5,4,159551,992,8679,166957,11,19,2,2,4,1,3,3,1,No,Travel_Rarely,0,105,No
EMP0271,51,Male,Married,Finance,Finance Manager,5,Doctorate,0,0,0,0,2,1,1,51875,290,2362,49839,18,23,3,3,1,4,3,3,2,No,Travel_Rarely,0,140,Yes
EMP0272,22,Female,Single,Research & Development,Laboratory Technician,3,Bachelor,0,0,0,0,3,0,1,60522,419,3499,63460,11,4,3,2,3,2,3,3,5,No,Travel_Rarely,0,145,No
EMP0273,48,Male,Single,Finance,Financial Analyst,4,Master,1,0,0,0,3,4,1,48263,273,2250,49913,12,1,2,4,2,3,3,4,2,No,Travel_Frequently,1,120,No
EMP0274,37,Female,Divorced,Sales,Sales Executive,5,Doctorate,0,0,0,0,1,2,1,65057,443,3291,64557,11,17,2,2,4,2,4,3,3,No,Non-Travel,2,100,No
EMP0275,27,Female,Single,Operations,Operations Manager,1,Below College,0,0,0,0,3,2,4,131733,934,7613,134892,17,2,2,3,4,2,3,3,2,Yes,Travel_Rarely,3,125,No
EMP0276,41,Female,Married,Sales,Sales Representative,2,College,7,5,2,2,20,4,1,62256,433,3208,63323,11,26,2,2,3,3,3,3,3,Yes,Travel_Frequently,1,120,No
EMP0277,38,Male,Married,Research & Development,Research Scientist,4,Master,0,0,0,0,7,2,2,89343,507,3975,86781,13,1,2,4,4,3,4,4,2,No,Travel_Rarely,1,65,No
EMP0278,30,Female,Married,IT,Systems Administrator,4,Master,4,1,0,0,4,1,1,48960,293,2376,48172,14,25,3,4,2,3,3,3,6,Yes,Non-Travel,0,115,No
EMP0279,37,Female,Divorced,Research & Development,Research Scientist,5,Doctorate,2,1,0,0,9,2,2,76380,460,3723,76480,14,8,3,4,1,4,4,3,3,Yes,Travel_Rarely,1,110,No
EMP0280,33,Male,Single,Human Resources,HR Manager,3,Bachelor,3,1,0,0,10,0,3,94678,589,4353,95983,12,14,3,4,2,2,4,3,2,No,Travel_Rarely,3,40,No
EMP0281,38,Female,Married,Research & Development,Software Engineer,1,Below College,4,1,1,0,18,2,2,70565,382,2771,70867,16,5,1,1,2,3,4,3,2,No,Travel_Rarely,0,125,No
EMP0282,43,Male,Single,IT,IT Support,3,Bachelor,1,0,0,0,3,2,3,102113,626,5306,101837,11,29,4,4,2,4,1,3,5,No,Non-Travel,0,120,No
EMP0283,52,Female,Married,Sales,Sales Executive,2,College,1,0,0,0,14,0,1,51612,323,2700,51318,23,2,2,3,2,3,3,3,1,No,Non-Travel,0,130,No
EMP0284,24,Male,Single,Sales,Sales Representative,2,College,6,3,1,1,15,1,4,154186,975,7147,154159,11,3,3,4,3,3,3,3,0,Yes,Travel_Rarely,1,65,No
EMP0285,58,Female,Married,Research & Development,Research Scientist,4,Master,10,6,1,4,19,3,3,119404,841,6226,118620,15,1,1,3,3,2,3,3,2,Yes,Non-Travel,1,75,No
EMP0286,18,Male,Divorced,Research & Development,Laboratory Technician,1,Below College,1,0,0,0,12,0,2,80923,509,4391,81257,18,28,2,2,2,3,3,3,3,No,Travel_Frequently,1,150,No
EMP0287,35,Male,Divorced,Sales,Sales Executive,4,Master,0,0,0,0,11,1,2,90550,504,4249,94063,18,6,3,3,1,3,4,3,3,No,Travel_Rarely,2,80,No
EMP0288,42,Male,Single,Research & Development,Research Scientist,3,Bachelor,11,7,5,6,16,1,4,138809,924,8125,140652,18,11,3,1,3,2,3,3,1,No,Travel_Rarely,1,50,No
EMP0289,39,Male,Married,Research & Development,Laboratory Technician,3,Bachelor,2,0,0,0,14,3,2,78649,550,4183,80399,11,11,3,3,3,3,3,3,2,Yes,Non-Travel,1,100,No
EMP0290,30,Male,Divorced,Sales,Sales Manager,1,Below College,4,3,1,2,16,5,3,98636,571,4556,99597,11,20,3,3,1,2,2,3,4,No,Travel_Frequently,2,70,No
EMP0291,34,Male,Single,Human Resources,HR Manager,3,Bachelor,2,1,0,0,5,2,2,85472,565,4281,86694,15,10,4,2,1,4,2,3,0,No,Non-Travel,2,115,No
EMP0292,32,Male,Single,Finance,Accountant,1,Below College,0,0,0,0,12,4,1,54289,291,2385,54714,17,8,3,4,3,4,3,3,2,Yes,Non-Travel,0,140,No
